variant,arch,build_type,mode,n,sample,iterations,elapsed_ns,ns_per_call,result
scalar,x86_64,Release,measurement,256,0,65536,17664771,269.54301452636719,0.92307782173156738
scalar,x86_64,Release,measurement,256,1,65536,17710480,270.240478515625,0.92307782173156738
scalar,x86_64,Release,measurement,256,2,65536,17716139,270.32682800292969,0.92307782173156738
scalar,x86_64,Release,measurement,256,3,65536,17730040,270.5389404296875,0.92307782173156738
scalar,x86_64,Release,measurement,256,4,65536,17705673,270.16712951660156,0.92307782173156738
scalar,x86_64,Release,measurement,256,5,65536,17723290,270.43594360351562,0.92307782173156738
scalar,x86_64,Release,measurement,256,6,65536,17757641,270.96009826660156,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,0,65536,16744587,255.50212097167969,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,1,65536,16742283,255.46696472167969,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,2,65536,16727240,255.2374267578125,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,3,65536,16577423,252.95140075683594,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,4,65536,16722483,255.16484069824219,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,5,65536,16559015,252.67051696777344,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,6,65536,16640088,253.9075927734375,0.92307782173156738
compiler_reassociated,x86_64,Release,measurement,256,0,524288,10626474,20.268390655517578,0.92307734489440918
compiler_reassociated,x86_64,Release,measurement,256,1,524288,10571131,20.162832260131836,0.92307734489440918
compiler_reassociated,x86_64,Release,measurement,256,2,524288,10484258,19.997135162353516,0.92307734489440918
compiler_reassociated,x86_64,Release,measurement,256,3,524288,10480102,19.989208221435547,0.92307734489440918
compiler_reassociated,x86_64,Release,measurement,256,4,524288,10496647,20.02076530456543,0.92307734489440918
compiler_reassociated,x86_64,Release,measurement,256,5,524288,10481925,19.992685317993164,0.92307734489440918
