variant,arch,build_type,mode,n,sample,iterations,elapsed_ns,ns_per_call,result
scalar,x86_64,Release,measurement,256,0,65536,17654986,269.39370727539062,0.92307782173156738
scalar,x86_64,Release,measurement,256,1,65536,17679784,269.7720947265625,0.92307782173156738
scalar,x86_64,Release,measurement,256,2,65536,17653715,269.37431335449219,0.92307782173156738
scalar,x86_64,Release,measurement,256,3,65536,17658561,269.44825744628906,0.92307782173156738
scalar,x86_64,Release,measurement,256,4,65536,17673835,269.68132019042969,0.92307782173156738
scalar,x86_64,Release,measurement,256,5,65536,17652823,269.36070251464844,0.92307782173156738
scalar,x86_64,Release,measurement,256,6,65536,17661636,269.49517822265625,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,0,65536,16524112,252.137939453125,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,1,65536,16492244,251.65167236328125,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,2,65536,16519465,252.06703186035156,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,3,65536,16404371,250.31083679199219,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,4,65536,16427426,250.66262817382812,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,5,65536,16437881,250.82215881347656,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,6,65536,16300864,248.7314453125,0.92307782173156738
compiler_reassociated,x86_64,Release,measurement,256,0,524288,12023261,22.932550430297852,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,1,524288,11945964,22.785118103027344,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,2,524288,11990662,22.870372772216797,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,3,524288,12068089,23.01805305480957,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,4,524288,12060407,23.003400802612305,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,5,524288,12084745,23.049821853637695,0.92307627201080322
compiler_reassociated,x86_64,Release,measurement,256,6,524288,12162121,23.197404861450195,0.92307627201080322
manual_avx2,x86_64,Release,measurement,256,0,524288,10474745,19.97899055480957,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,1,524288,10567625,20.156145095825195,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,2,524288,10517960,20.061416625976562,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,3,524288,10577329,20.174654006958008,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,4,524288,10550089,20.122697830200195,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,5,524288,10536808,20.097366333007812,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,6,524288,10485531,19.999563217163086,0.92307698726654053
scalar,x86_64,Release,measurement,1024,0,8192,10169291,1241.3685302734375,1.0209832191467285
scalar,x86_64,Release,measurement,1024,1,8192,10174529,1242.0079345703125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,2,8192,10169662,1241.413818359375,1.0209832191467285
scalar,x86_64,Release,measurement,1024,3,8192,10179346,1242.595947265625,1.0209832191467285
scalar,x86_64,Release,measurement,1024,4,8192,10186648,1243.4873046875,1.0209832191467285
scalar,x86_64,Release,measurement,1024,5,8192,10166817,1241.0665283203125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,6,8192,10172597,1241.7720947265625,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,0,16384,19955963,1218.0153198242188,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,1,16384,19948823,1217.5795288085938,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,2,16384,19922472,1215.97119140625,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,3,16384,19967510,1218.7200927734375,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,4,16384,19944335,1217.3056030273438,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,5,16384,19944256,1217.30078125,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,6,16384,19913960,1215.45166015625,1.0209832191467285
compiler_reassociated,x86_64,Release,measurement,1024,0,131072,14975815,114.25640106201172,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,1,131072,14948754,114.04994201660156,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,2,131072,14962896,114.1578369140625,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,3,131072,14967673,114.19428253173828,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,4,131072,14968034,114.19703674316406,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,5,131072,14961164,114.14462280273438,1.0209778547286987
compiler_reassociated,x86_64,Release,measurement,1024,6,131072,15007053,114.49472808837891,1.0209778547286987
manual_avx2,x86_64,Release,measurement,1024,0,262144,19118454,72.931114196777344,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,1,262144,19330636,73.740524291992188,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,2,262144,19261701,73.477558135986328,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,3,262144,19315492,73.682754516601562,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,4,262144,19386119,73.952175140380859,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,5,262144,19125855,72.959346771240234,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,6,262144,19159666,73.088325500488281,1.0209798812866211
scalar,x86_64,Release,measurement,4096,0,2048,10477518,5115.9755859375,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,1,2048,10484759,5119.51123046875,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,2,2048,10512371,5132.99365234375,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,3,2048,10483188,5118.744140625,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,4,2048,10480022,5117.1982421875,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,5,2048,10463166,5108.9677734375,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,6,2048,10470618,5112.6064453125,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,0,2048,10415654,5085.7685546875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,1,2048,10409566,5082.7958984375,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,2,2048,10436276,5095.837890625,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,3,2048,10425159,5090.40966796875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,4,2048,10412941,5084.44384765625,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,5,2048,10410377,5083.19189453125,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,6,2048,10410497,5083.25048828125,-1.7132706642150879
compiler_reassociated,x86_64,Release,measurement,4096,0,32768,19785865,603.81668090820312,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,1,32768,19772015,603.39401245117188,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,2,32768,19782861,603.72500610351562,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,3,32768,19777583,603.56393432617188,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,4,32768,19773697,603.44534301757812,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,5,32768,19767678,603.26165771484375,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,6,32768,19777092,603.5489501953125,-1.7132910490036011
manual_avx2,x86_64,Release,measurement,4096,0,65536,19510157,297.70137023925781,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,1,65536,19537168,298.113525390625,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,2,65536,19642568,299.7218017578125,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,3,65536,19590970,298.93447875976562,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,4,65536,19594325,298.98567199707031,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,5,65536,19525251,297.93168640136719,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,6,65536,19471830,297.11654663085938,-1.7132848501205444
scalar,x86_64,Release,measurement,16384,0,512,10539473,20584.908203125,0.89516866207122803
scalar,x86_64,Release,measurement,16384,1,512,10528406,20563.29296875,0.89516866207122803
scalar,x86_64,Release,measurement,16384,2,512,10523028,20552.7890625,0.89516866207122803
scalar,x86_64,Release,measurement,16384,3,512,10523048,20552.828125,0.89516866207122803
scalar,x86_64,Release,measurement,16384,4,512,10529627,20565.677734375,0.89516866207122803
scalar,x86_64,Release,measurement,16384,5,512,10528015,20562.529296875,0.89516866207122803
scalar,x86_64,Release,measurement,16384,6,512,10530879,20568.123046875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,0,512,10524280,20555.234375,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,1,512,10515636,20538.3515625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,2,512,10511550,20530.37109375,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,3,512,10510840,20528.984375,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,4,512,10516497,20540.033203125,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,5,512,10513453,20534.087890625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,6,512,10512351,20531.935546875,0.89516866207122803
compiler_reassociated,x86_64,Release,measurement,16384,0,4096,10387963,2536.123779296875,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,1,4096,10391508,2536.9892578125,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,2,4096,10424528,2545.05078125,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,3,4096,10407042,2540.78173828125,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,4,4096,10445790,2550.24169921875,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,5,4096,10398539,2538.705810546875,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,6,4096,10399431,2538.923583984375,0.89508736133575439
manual_avx2,x86_64,Release,measurement,16384,0,8192,14153339,1727.7025146484375,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,1,8192,14167862,1729.475341796875,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,2,8192,14148592,1727.123046875,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,3,8192,14160019,1728.5179443359375,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,4,8192,14314824,1747.4150390625,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,5,8192,14150295,1727.3309326171875,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,6,8192,14159679,1728.4764404296875,0.89510297775268555
scalar,x86_64,Release,measurement,65536,0,128,10543438,82370.609375,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,1,128,10555266,82463.015625,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,2,128,10550059,82422.3359375,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,3,128,10542968,82366.9375,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,4,128,10537279,82322.4921875,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,5,128,10551291,82431.9609375,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,6,128,10580505,82660.1953125,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,0,128,10568246,82564.421875,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,1,128,10536418,82315.765625,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,2,128,10540213,82345.4140625,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,3,128,10540454,82347.296875,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,4,128,10545752,82388.6875,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,5,128,10542978,82367.015625,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,6,128,10540384,82346.75,-0.18156573176383972
compiler_reassociated,x86_64,Release,measurement,65536,0,1024,10576078,10328.201171875,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,1,1024,10525562,10278.869140625,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,2,1024,10528997,10282.2236328125,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,3,1024,10539513,10292.4931640625,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,4,1024,10537769,10290.7900390625,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,5,1024,10528836,10282.06640625,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,6,1024,10536167,10289.2255859375,-0.18188893795013428
manual_avx2,x86_64,Release,measurement,65536,0,2048,14274713,6970.07470703125,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,1,2048,14305751,6985.22998046875,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,2,2048,14293222,6979.1123046875,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,3,2048,14271839,6968.67138671875,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,4,2048,14295054,6980.0068359375,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,5,2048,14279341,6972.33447265625,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,6,2048,14287082,6976.1142578125,-0.18182754516601562
scalar,x86_64,Release,measurement,1048576,0,8,10598653,1324831.625,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,1,8,10577009,1322126.125,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,2,8,10573454,1321681.75,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,3,8,10586293,1323286.625,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,4,8,10580905,1322613.125,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,5,8,10627616,1328452,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,6,8,10569048,1321131,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,0,8,10573424,1321678,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,1,8,10565212,1320651.5,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,2,8,10576859,1322107.375,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,3,8,10616178,1327022.25,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,4,8,10581016,1322627,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,5,8,10564651,1320581.375,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,6,8,10590219,1323777.375,-0.12181839346885681
compiler_reassociated,x86_64,Release,measurement,1048576,0,64,10614616,165853.375,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,1,64,10615879,165873.109375,-0.12701523303985596
compiler_reassociated,x86_64,Release,measurement,1048576,2,64,10608678,165760.59375,-0.12701523303985596
