variant,arch,build_type,mode,n,sample,iterations,elapsed_ns,ns_per_call,result
compiler_optimized,x86_64,Release,measurement,4096,3,2048,10413542,5084.7373046875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,4,2048,10476828,5115.638671875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,5,2048,10439932,5097.623046875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,6,2048,10412470,5084.2138671875,-1.7132706642150879
compiler_reassociated,x86_64,Release,measurement,4096,0,32768,19774559,603.47164916992188,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,1,32768,19755119,602.87838745117188,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,2,32768,19759216,603.00341796875,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,3,32768,19778785,603.60061645507812,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,4,32768,19756462,602.91937255859375,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,5,32768,19794619,604.08383178710938,-1.7132910490036011
compiler_reassociated,x86_64,Release,measurement,4096,6,32768,19778365,603.58779907226562,-1.7132910490036011
manual_avx2,x86_64,Release,measurement,4096,0,65536,19696340,300.54229736328125,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,1,65536,19765385,301.59584045410156,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,2,65536,19737163,301.16520690917969,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,3,65536,19782761,301.86097717285156,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,4,65536,19723662,300.95919799804688,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,5,65536,19800008,302.1241455078125,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,6,65536,19723141,300.95124816894531,-1.7132848501205444
scalar,x86_64,Release,measurement,16384,0,512,10523168,20553.0625,0.89516866207122803
scalar,x86_64,Release,measurement,16384,1,512,10527214,20560.96484375,0.89516866207122803
scalar,x86_64,Release,measurement,16384,2,512,10534004,20574.2265625,0.89516866207122803
scalar,x86_64,Release,measurement,16384,3,512,10519332,20545.5703125,0.89516866207122803
scalar,x86_64,Release,measurement,16384,4,512,10529157,20564.759765625,0.89516866207122803
scalar,x86_64,Release,measurement,16384,5,512,10521375,20549.560546875,0.89516866207122803
scalar,x86_64,Release,measurement,16384,6,512,10538151,20582.326171875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,0,512,10549287,20604.076171875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,1,512,10520434,20547.72265625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,2,512,10509387,20526.146484375,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,3,512,10509668,20526.6953125,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,4,512,10510319,20527.966796875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,5,512,10531581,20569.494140625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,6,512,10510089,20527.517578125,0.89516866207122803
compiler_reassociated,x86_64,Release,measurement,16384,0,4096,10404278,2540.10693359375,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,1,4096,10395665,2538.004150390625,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,2,4096,10401744,2539.48828125,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,3,4096,10397087,2538.351318359375,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,4,4096,10423016,2544.681640625,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,5,4096,10399731,2538.996826171875,0.89508736133575439
compiler_reassociated,x86_64,Release,measurement,16384,6,4096,10397948,2538.5615234375,0.89508736133575439
manual_avx2,x86_64,Release,measurement,16384,0,8192,14309706,1746.790283203125,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,1,8192,14310157,1746.8453369140625,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,2,8192,14324820,1748.63525390625,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,3,8192,14308254,1746.613037109375,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,4,8192,14435738,1762.175048828125,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,5,8192,14305670,1746.297607421875,0.89510297775268555
manual_avx2,x86_64,Release,measurement,16384,6,8192,14308104,1746.5947265625,0.89510297775268555
scalar,x86_64,Release,measurement,65536,0,128,10563179,82524.8359375,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,1,128,10551581,82434.2265625,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,2,128,10559994,82499.953125,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,3,128,10582087,82672.5546875,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,4,128,10549889,82421.0078125,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,5,128,10541716,82357.15625,-0.18156573176383972
scalar,x86_64,Release,measurement,65536,6,128,10547384,82401.4375,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,0,128,10541596,82356.21875,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,1,128,10551040,82430,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,2,128,10542647,82364.4296875,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,3,128,10577841,82639.3828125,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,4,128,10538811,82334.4609375,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,5,128,10556038,82469.046875,-0.18156573176383972
compiler_optimized,x86_64,Release,measurement,65536,6,128,10543559,82371.5546875,-0.18156573176383972
compiler_reassociated,x86_64,Release,measurement,65536,0,1024,10563860,10316.26953125,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,1,1024,10548236,10301.01171875,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,2,1024,10541646,10294.576171875,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,3,1024,10546263,10299.0849609375,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,4,1024,10549548,10302.29296875,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,5,1024,10555988,10308.58203125,-0.18188893795013428
compiler_reassociated,x86_64,Release,measurement,65536,6,1024,10573064,10325.2578125,-0.18188893795013428
manual_avx2,x86_64,Release,measurement,65536,0,2048,14329727,6996.93701171875,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,1,2048,14312491,6988.52099609375,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,2,2048,14336287,7000.14013671875,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,3,2048,14323828,6994.056640625,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,4,2048,14341906,7002.8837890625,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,5,2048,14324058,6994.1689453125,-0.18182754516601562
manual_avx2,x86_64,Release,measurement,65536,6,2048,14351810,7007.7197265625,-0.18182754516601562
scalar,x86_64,Release,measurement,1048576,0,8,10574676,1321834.5,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,1,8,10583309,1322913.625,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,2,8,10563819,1320477.375,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,3,8,10568837,1321104.625,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,4,8,10567766,1320970.75,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,5,8,10576809,1322101.125,-0.12181839346885681
scalar,x86_64,Release,measurement,1048576,6,8,10573204,1321650.5,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,0,8,10569058,1321132.25,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,1,8,10570891,1321361.375,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,2,8,10565202,1320650.25,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,3,8,10585332,1323166.5,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,4,8,10581216,1322652,-0.12181839346885681
compiler_optimized,x86_64,Release,measurement,1048576,5,8,10564781,1320597.625,-0.12181839346885681
