variant,arch,build_type,mode,n,sample,iterations,elapsed_ns,ns_per_call,result
scalar,x86_64,Release,measurement,256,0,65536,16864106,257.32583618164062,0.92307782173156738
scalar,x86_64,Release,measurement,256,1,65536,16092917,245.55842590332031,0.92307782173156738
scalar,x86_64,Release,measurement,256,2,65536,16963116,258.83660888671875,0.92307782173156738
scalar,x86_64,Release,measurement,256,3,65536,16875103,257.49363708496094,0.92307782173156738
scalar,x86_64,Release,measurement,256,4,65536,16436952,250.8079833984375,0.92307782173156738
scalar,x86_64,Release,measurement,256,5,65536,16814686,256.57174682617188,0.92307782173156738
scalar,x86_64,Release,measurement,256,6,65536,16036046,244.69064331054688,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,0,65536,17417595,265.77140808105469,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,1,65536,17025227,259.78434753417969,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,2,65536,17302680,264.0179443359375,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,3,65536,16435511,250.78599548339844,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,4,65536,17605368,268.6365966796875,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,5,65536,17692767,269.97019958496094,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,6,65536,17602556,268.59368896484375,0.92307782173156738
manual_avx2,x86_64,Release,measurement,256,0,524288,15131138,28.860355377197266,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,1,524288,15047226,28.700305938720703,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,2,524288,14094294,26.882732391357422,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,3,524288,13497724,25.744865417480469,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,4,524288,13783600,26.290130615234375,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,5,524288,13960751,26.628019332885742,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,6,524288,13512050,25.772190093994141,0.92307698726654053
scalar,x86_64,Release,measurement,1024,0,16384,17870386,1090.7218017578125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,1,16384,17668035,1078.3712768554688,1.0209832191467285
