variant,arch,build_type,mode,n,sample,iterations,elapsed_ns,ns_per_call,result
scalar,x86_64,Release,measurement,256,0,65536,17567621,268.06062316894531,0.92307782173156738
scalar,x86_64,Release,measurement,256,1,65536,17589243,268.39054870605469,0.92307782173156738
scalar,x86_64,Release,measurement,256,2,65536,17590285,268.40644836425781,0.92307782173156738
scalar,x86_64,Release,measurement,256,3,65536,17576464,268.195556640625,0.92307782173156738
scalar,x86_64,Release,measurement,256,4,65536,17575623,268.18272399902344,0.92307782173156738
scalar,x86_64,Release,measurement,256,5,65536,17590916,268.41607666015625,0.92307782173156738
scalar,x86_64,Release,measurement,256,6,65536,17579088,268.235595703125,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,0,65536,17606079,268.64744567871094,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,1,65536,17579449,268.24110412597656,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,2,65536,17568373,268.07209777832031,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,3,65536,17580481,268.25685119628906,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,4,65536,17594482,268.47048950195312,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,5,65536,17568563,268.07499694824219,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,6,65536,17565948,268.03509521484375,0.92307782173156738
compiler_reassociated,x86_64,Release,measurement,256,0,524288,10185268,19.426856994628906,0.92307698726654053
compiler_reassociated,x86_64,Release,measurement,256,1,524288,10067340,19.201927185058594,0.92307698726654053
compiler_reassociated,x86_64,Release,measurement,256,2,524288,10060409,19.18870735168457,0.92307698726654053
compiler_reassociated,x86_64,Release,measurement,256,3,524288,10072207,19.211210250854492,0.92307698726654053
compiler_reassociated,x86_64,Release,measurement,256,4,524288,9966047,19.008726119995117,0.92307698726654053
compiler_reassociated,x86_64,Release,measurement,256,5,524288,9959557,18.996347427368164,0.92307698726654053
compiler_reassociated,x86_64,Release,measurement,256,6,524288,10042993,19.155488967895508,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,0,1048576,20273189,19.334019660949707,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,1,1048576,20363626,19.420267105102539,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,2,1048576,20194641,19.259110450744629,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,3,1048576,20039806,19.111448287963867,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,4,1048576,20152616,19.219032287597656,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,5,1048576,20031223,19.103262901306152,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,6,1048576,20048059,19.119318962097168,0.92307698726654053
scalar,x86_64,Release,measurement,1024,0,8192,10099588,1232.85986328125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,1,8192,10123554,1235.785400390625,1.0209832191467285
scalar,x86_64,Release,measurement,1024,2,8192,10110876,1234.23779296875,1.0209832191467285
scalar,x86_64,Release,measurement,1024,3,8192,10105207,1233.5457763671875,1.0209832191467285
scalar,x86_64,Release,measurement,1024,4,8192,10115413,1234.7916259765625,1.0209832191467285
scalar,x86_64,Release,measurement,1024,5,8192,10109924,1234.12158203125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,6,8192,10108752,1233.978515625,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,0,8192,10123394,1235.765869140625,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,1,8192,10116603,1234.9368896484375,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,2,8192,10101651,1233.1116943359375,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,3,8192,10095992,1232.4208984375,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,4,8192,10095371,1232.3450927734375,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,5,8192,10101401,1233.0811767578125,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,6,8192,10099467,1232.8450927734375,1.0209832191467285
compiler_reassociated,x86_64,Release,measurement,1024,0,131072,10259419,78.273155212402344,1.0209790468215942
compiler_reassociated,x86_64,Release,measurement,1024,1,131072,10195041,77.781990051269531,1.0209790468215942
compiler_reassociated,x86_64,Release,measurement,1024,2,131072,10139168,77.355712890625,1.0209790468215942
compiler_reassociated,x86_64,Release,measurement,1024,3,131072,10096142,77.027450561523438,1.0209790468215942
compiler_reassociated,x86_64,Release,measurement,1024,4,131072,10156934,77.491256713867188,1.0209790468215942
compiler_reassociated,x86_64,Release,measurement,1024,5,131072,10163724,77.543060302734375,1.0209790468215942
compiler_reassociated,x86_64,Release,measurement,1024,6,131072,10185687,77.710624694824219,1.0209790468215942
manual_avx2,x86_64,Release,measurement,1024,0,262144,18887092,72.048538208007812,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,1,262144,18910027,72.136028289794922,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,2,262144,18903107,72.109630584716797,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,3,262144,18942967,72.261684417724609,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,4,262144,19085593,72.805759429931641,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,5,262144,18881945,72.028903961181641,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,6,262144,19083490,72.797737121582031,1.0209798812866211
scalar,x86_64,Release,measurement,4096,0,2048,10478139,5116.27880859375,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,1,2048,10494063,5124.05419921875,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,2,2048,10495516,5124.763671875,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,3,2048,10490528,5122.328125,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,4,2048,10498320,5126.1328125,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,5,2048,10495716,5124.861328125,-1.7132706642150879
scalar,x86_64,Release,measurement,4096,6,2048,10536958,5144.9990234375,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,0,2048,10482927,5118.61669921875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,1,2048,10485912,5120.07421875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,2,2048,10501054,5127.4677734375,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,3,2048,10491379,5122.74365234375,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,4,2048,10492942,5123.5068359375,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,5,2048,10494294,5124.1669921875,-1.7132706642150879
compiler_optimized,x86_64,Release,measurement,4096,6,2048,10516858,5135.1845703125,-1.7132706642150879
compiler_reassociated,x86_64,Release,measurement,4096,0,32768,10424779,318.13900756835938,-1.7132883071899414
compiler_reassociated,x86_64,Release,measurement,4096,1,32768,10411839,317.74411010742188,-1.7132883071899414
compiler_reassociated,x86_64,Release,measurement,4096,2,32768,10430368,318.3095703125,-1.7132883071899414
compiler_reassociated,x86_64,Release,measurement,4096,3,32768,10420903,318.02072143554688,-1.7132883071899414
compiler_reassociated,x86_64,Release,measurement,4096,4,32768,10433802,318.41436767578125,-1.7132883071899414
compiler_reassociated,x86_64,Release,measurement,4096,5,32768,10426461,318.19033813476562,-1.7132883071899414
compiler_reassociated,x86_64,Release,measurement,4096,6,32768,10419841,317.98831176757812,-1.7132883071899414
manual_avx2,x86_64,Release,measurement,4096,0,65536,19341739,295.13151550292969,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,1,65536,19367959,295.53160095214844,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,2,65536,19382922,295.75991821289062,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,3,65536,19362080,295.44189453125,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,4,65536,19355861,295.34700012207031,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,5,65536,19340568,295.1136474609375,-1.7132848501205444
manual_avx2,x86_64,Release,measurement,4096,6,65536,19347258,295.21572875976562,-1.7132848501205444
scalar,x86_64,Release,measurement,16384,0,512,10511811,20530.880859375,0.89516866207122803
scalar,x86_64,Release,measurement,16384,1,512,10522687,20552.123046875,0.89516866207122803
scalar,x86_64,Release,measurement,16384,2,512,10516067,20539.193359375,0.89516866207122803
scalar,x86_64,Release,measurement,16384,3,512,10521525,20549.853515625,0.89516866207122803
scalar,x86_64,Release,measurement,16384,4,512,10516187,20539.427734375,0.89516866207122803
scalar,x86_64,Release,measurement,16384,5,512,10520844,20548.5234375,0.89516866207122803
scalar,x86_64,Release,measurement,16384,6,512,10514164,20535.4765625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,0,512,10528856,20564.171875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,1,512,10519872,20546.625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,2,512,10522577,20551.908203125,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,3,512,10520503,20547.857421875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,4,512,10510429,20528.181640625,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,5,512,10519452,20545.8046875,0.89516866207122803
compiler_optimized,x86_64,Release,measurement,16384,6,512,10524779,20556.208984375,0.89516866207122803
compiler_reassociated,x86_64,Release,measurement,16384,0,8192,14457280,1764.8046875,0.8951030969619751
compiler_reassociated,x86_64,Release,measurement,16384,1,8192,14455787,1764.6224365234375,0.8951030969619751
