variant,arch,build_type,mode,n,sample,iterations,elapsed_ns,ns_per_call,result
scalar,x86_64,Release,measurement,256,0,65536,15612031,238.22068786621094,0.92307782173156738
scalar,x86_64,Release,measurement,256,1,65536,15650835,238.81278991699219,0.92307782173156738
scalar,x86_64,Release,measurement,256,2,65536,15366557,234.47505187988281,0.92307782173156738
scalar,x86_64,Release,measurement,256,3,65536,16121900,246.00067138671875,0.92307782173156738
scalar,x86_64,Release,measurement,256,4,65536,14737520,224.876708984375,0.92307782173156738
scalar,x86_64,Release,measurement,256,5,65536,15051850,229.67300415039062,0.92307782173156738
scalar,x86_64,Release,measurement,256,6,65536,15316449,233.71046447753906,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,0,65536,16023624,244.5010986328125,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,1,65536,16674799,254.43724060058594,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,2,65536,16029427,244.58964538574219,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,3,65536,16314951,248.94639587402344,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,4,65536,16400687,250.25462341308594,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,5,65536,16319545,249.01649475097656,0.92307782173156738
compiler_optimized,x86_64,Release,measurement,256,6,65536,16161789,246.60932922363281,0.92307782173156738
compiler_reassociated,x86_64,Release,measurement,256,0,524288,11444781,21.829187393188477,0.92307770252227783
compiler_reassociated,x86_64,Release,measurement,256,1,524288,10950277,20.885995864868164,0.92307770252227783
compiler_reassociated,x86_64,Release,measurement,256,2,524288,10658401,20.329286575317383,0.92307770252227783
compiler_reassociated,x86_64,Release,measurement,256,3,524288,10266660,19.582099914550781,0.92307770252227783
compiler_reassociated,x86_64,Release,measurement,256,4,524288,10195364,19.446113586425781,0.92307770252227783
compiler_reassociated,x86_64,Release,measurement,256,5,524288,10930803,20.848852157592773,0.92307770252227783
compiler_reassociated,x86_64,Release,measurement,256,6,524288,11047915,21.072225570678711,0.92307770252227783
manual_avx2,x86_64,Release,measurement,256,0,524288,12003351,22.894575119018555,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,1,524288,12121821,23.120538711547852,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,2,524288,12507903,23.856931686401367,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,3,524288,12733634,24.287479400634766,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,4,524288,12238169,23.34245491027832,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,5,524288,12397437,23.646234512329102,0.92307698726654053
manual_avx2,x86_64,Release,measurement,256,6,524288,12500842,23.843463897705078,0.92307698726654053
scalar,x86_64,Release,measurement,1024,0,16384,15939892,972.893798828125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,1,16384,16103232,982.86328125,1.0209832191467285
scalar,x86_64,Release,measurement,1024,2,16384,15677521,956.87994384765625,1.0209832191467285
scalar,x86_64,Release,measurement,1024,3,16384,16709091,1019.8419799804688,1.0209832191467285
scalar,x86_64,Release,measurement,1024,4,16384,16308183,995.37249755859375,1.0209832191467285
scalar,x86_64,Release,measurement,1024,5,16384,16296551,994.66253662109375,1.0209832191467285
scalar,x86_64,Release,measurement,1024,6,16384,16365765,998.88702392578125,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,0,16384,17722380,1081.688232421875,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,1,16384,17237947,1052.1207885742188,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,2,16384,17478969,1066.8316040039062,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,3,16384,17088067,1042.9728393554688,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,4,16384,16198036,988.649658203125,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,5,16384,16982335,1036.5194702148438,1.0209832191467285
compiler_optimized,x86_64,Release,measurement,1024,6,16384,17090359,1043.1127319335938,1.0209832191467285
compiler_reassociated,x86_64,Release,measurement,1024,0,131072,11294427,86.169639587402344,1.0209792852401733
compiler_reassociated,x86_64,Release,measurement,1024,1,131072,11101170,84.695205688476562,1.0209792852401733
compiler_reassociated,x86_64,Release,measurement,1024,2,131072,10625772,81.068206787109375,1.0209792852401733
compiler_reassociated,x86_64,Release,measurement,1024,3,131072,10861337,82.865425109863281,1.0209792852401733
compiler_reassociated,x86_64,Release,measurement,1024,4,131072,10796571,82.371299743652344,1.0209792852401733
compiler_reassociated,x86_64,Release,measurement,1024,5,131072,11101593,84.698432922363281,1.0209792852401733
compiler_reassociated,x86_64,Release,measurement,1024,6,131072,11545838,88.087753295898438,1.0209792852401733
manual_avx2,x86_64,Release,measurement,1024,0,131072,11887581,90.695045471191406,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,1,131072,12287188,93.743804931640625,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,2,131072,12053135,91.958122253417969,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,3,131072,12837766,97.944381713867188,1.0209798812866211
manual_avx2,x86_64,Release,measurement,1024,4,131072,12666505,96.637763977050781,1.0209798812866211
